City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Visakhapatnam,2019-11-16,57.56,111.17,3.63,38.74,23.55,10.14,0.84,8.04,79.93,5.27,11.02,2.08,152.22,Moderate
Visakhapatnam,2019-11-17,46.69,92.64,2.95,29.13,17.88,10.57,0.72,8.71,69.31,4.39,11.24,1.41,131.89,Moderate
Visakhapatnam,2019-11-18,46.28,85.50,2.89,23.71,14.96,11.51,0.71,7.21,66.60,3.98,8.40,1.18,121.69,Moderate
Visakhapatnam,2019-11-19,73.45,129.85,2.47,24.11,14.83,13.57,0.76,8.92,86.67,3.81,8.16,1.13,157.51,Moderate
Visakhapatnam,2019-11-20,69.65,120.93,2.69,26.10,16.04,12.15,0.77,8.16,92.94,4.07,9.70,1.16,152.83,Moderate
Visakhapatnam,2019-11-21,51.21,101.16,2.88,29.86,18.22,9.97,0.69,7.72,87.78,3.90,8.82,1.32,133.21,Moderate
Visakhapatnam,2019-11-22,53.08,100.93,2.99,33.47,20.15,10.77,0.75,8.30,84.27,3.99,10.49,1.62,140.65,Moderate
Visakhapatnam,2019-11-23,68.83,119.70,3.06,41.14,24.34,11.77,0.81,7.53,79.97,4.32,10.56,1.81,166.63,Moderate
Visakhapatnam,2019-11-24,90.00,147.00,3.55,85.93,48.58,12.55,1.27,9.90,43.62,5.97,14.90,3.90,244.57,Poor
Visakhapatnam,2019-11-25,95.60,150.87,3.15,36.79,22.13,13.87,0.92,8.15,87.59,4.68,10.55,1.96,195.46,Moderate
Visakhapatnam,2019-11-26,93.79,148.19,2.69,30.06,18.13,11.64,0.92,7.95,91.45,4.68,9.62,1.18,186.21,Moderate
Visakhapatnam,2019-11-27,72.71,119.26,2.87,28.31,17.37,10.91,0.85,9.67,84.34,4.67,9.10,1.10,160.03,Moderate
Visakhapatnam,2019-11-28,44.67,80.81,3.12,29.73,18.36,8.41,0.64,8.46,63.97,4.06,9.32,1.24,126.81,Moderate
Visakhapatnam,2019-11-29,61.52,105.51,3.13,33.07,20.13,9.67,0.80,8.70,71.80,4.72,8.93,1.33,150.64,Moderate
Visakhapatnam,2019-11-30,64.34,102.90,2.90,29.06,17.81,10.27,0.80,8.30,77.18,4.64,7.83,1.13,147.15,Moderate
Visakhapatnam,2019-12-01,56.81,94.56,2.49,23.67,14.62,10.36,0.74,8.46,78.80,4.28,6.69,0.87,132.38,Moderate
Visakhapatnam,2019-12-02,65.08,113.55,2.82,29.86,18.18,10.17,0.75,9.17,88.44,4.53,8.07,1.58,150.30,Moderate
Visakhapatnam,2019-12-03,71.12,125.12,2.71,33.16,19.84,9.85,0.82,9.14,84.58,4.62,11.04,1.52,164.96,Moderate
Visakhapatnam,2019-12-04,63.36,113.04,3.29,34.16,20.84,9.51,0.74,8.34,82.55,3.79,7.67,1.44,152.29,Moderate
Visakhapatnam,2019-12-05,76.40,129.34,2.70,32.77,19.64,10.06,0.69,8.42,91.88,4.26,6.92,1.30,165.14,Moderate
Visakhapatnam,2019-12-06,58.41,110.56,3.46,42.14,25.23,9.36,0.69,8.35,83.84,4.44,8.28,1.70,153.48,Moderate
Visakhapatnam,2019-12-07,36.80,73.78,3.03,30.32,18.06,7.63,0.62,9.99,66.87,3.34,7.60,0.71,118.61,Moderate
Visakhapatnam,2019-12-08,17.03,48.31,3.66,24.57,16.04,6.30,0.68,8.84,46.24,2.22,5.26,1.05,89.49,Satisfactory
Visakhapatnam,2019-12-09,12.79,48.71,6.63,30.60,21.67,6.12,0.91,9.02,42.00,3.15,7.48,1.61,93.01,Satisfactory
Visakhapatnam,2019-12-10,24.02,95.84,29.64,37.62,44.11,7.15,0.95,7.82,40.30,5.08,11.08,4.02,115.78,Moderate
Visakhapatnam,2019-12-11,27.82,96.94,29.83,39.95,45.50,7.63,1.03,8.27,36.34,5.69,11.32,4.13,122.90,Moderate
Visakhapatnam,2019-12-12,34.71,112.54,39.06,43.66,54.98,8.86,1.10,6.22,34.18,6.20,13.11,4.49,133.42,Moderate
Visakhapatnam,2019-12-13,37.07,110.43,11.70,35.91,28.61,10.64,0.95,8.72,47.92,4.40,9.01,3.35,132.86,Moderate
Visakhapatnam,2019-12-14,36.82,71.34,4.09,25.16,16.72,13.26,0.89,7.86,65.75,3.01,6.26,1.32,110.53,Moderate
Visakhapatnam,2019-12-15,27.12,54.86,3.71,23.35,15.44,13.29,0.84,7.37,54.39,2.70,7.35,1.10,97.89,Satisfactory
Visakhapatnam,2019-12-16,46.59,84.00,3.45,26.75,17.03,14.50,0.96,7.26,66.30,3.37,6.68,1.25,123.95,Moderate
Visakhapatnam,2019-12-17,75.61,121.94,2.95,27.03,16.78,15.92,1.12,8.24,74.21,4.93,7.53,1.13,161.40,Moderate
Visakhapatnam,2019-12-18,75.54,126.76,3.12,27.00,16.91,14.80,1.14,6.70,78.90,4.66,7.67,1.09,160.39,Moderate
Visakhapatnam,2019-12-19,74.33,124.21,2.82,27.03,16.67,13.42,1.10,7.84,77.99,4.50,7.16,1.06,159.88,Moderate
Visakhapatnam,2019-12-20,68.72,118.43,2.94,26.22,16.34,12.62,1.02,7.57,85.54,3.77,7.51,1.00,151.36,Moderate
Visakhapatnam,2019-12-21,72.61,145.62,10.87,38.84,29.50,13.95,1.12,8.36,71.85,5.06,8.77,2.38,173.90,Moderate
Visakhapatnam,2019-12-22,71.04,118.85,2.80,27.80,17.06,11.59,1.02,8.05,88.12,3.58,7.49,0.95,155.48,Moderate
Visakhapatnam,2019-12-23,80.01,108.96,3.15,33.74,20.51,12.24,1.13,8.90,89.28,4.06,6.80,1.33,167.15,Moderate
Visakhapatnam,2019-12-24,94.38,118.26,3.06,41.64,24.62,20.96,1.44,5.84,71.56,5.84,9.01,1.61,190.18,Moderate
Visakhapatnam,2019-12-25,81.26,122.71,9.55,42.48,30.37,9.64,1.26,7.80,75.76,6.87,11.71,2.95,181.28,Moderate
Visakhapatnam,2019-12-26,62.22,90.50,22.95,52.05,46.34,9.98,1.16,9.19,52.37,6.58,12.59,4.49,165.85,Moderate
Visakhapatnam,2019-12-27,51.79,108.69,34.78,48.39,54.01,9.56,1.24,9.01,34.62,6.72,12.41,4.24,156.94,Moderate
Visakhapatnam,2019-12-28,74.53,144.40,4.21,33.50,21.25,9.72,1.21,6.30,42.20,5.58,9.34,2.23,175.71,Moderate
Visakhapatnam,2019-12-29,41.00,112.13,2.37,20.94,13.07,6.78,0.74,6.25,70.48,3.76,12.04,0.71,122.71,Moderate
Visakhapatnam,2019-12-30,44.79,83.25,3.22,35.67,21.58,11.14,1.06,9.71,77.40,4.41,7.69,2.16,131.79,Moderate
Visakhapatnam,2019-12-31,52.33,99.33,3.51,33.70,20.78,11.69,1.13,8.44,70.91,4.67,8.70,1.64,141.59,Moderate
Visakhapatnam,2020-01-01,66.60,108.15,2.83,27.74,17.06,11.66,1.16,8.14,72.08,4.89,6.15,1.25,149.94,Moderate
Visakhapatnam,2020-01-02,49.66,90.22,3.23,29.88,18.51,11.38,1.08,8.97,59.28,4.79,8.17,1.33,135.45,Moderate
Visakhapatnam,2020-01-03,53.48,92.39,3.25,23.58,15.18,11.95,1.09,7.53,62.71,4.97,9.09,1.13,132.59,Moderate
Visakhapatnam,2020-01-04,22.70,50.19,3.94,21.94,14.88,10.54,0.97,9.26,44.00,4.14,7.61,0.98,95.35,Satisfactory
